,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,VIP,CryoSleep,Europa,Mars,PSO J318.5-22,TRAPPIST-1e,S,Age,GroupSize,Transported
6297,4.0,1337.0,0.0,0.0,182.0,0,0,1,0,0,1,0,18.0,4,False
6298,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,53.0,4,True
6299,0.0,2504.0,0.0,0.0,5496.0,0,0,1,0,0,0,0,35.0,4,False
6300,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,48.0,1,True
6301,0.0,0.0,649.0,0.0,239.0,0,0,0,0,0,1,1,68.0,2,True
6302,17.0,65.0,74.0,1548.0,18.0,0,0,0,0,0,1,1,27.0,2,False
6303,32.0,0.0,304.0,291.0,2.0,0,0,0,0,0,0,0,28.0,1,True
6304,864.0,35.0,0.0,0.0,0.0,0,0,0,0,0,1,1,37.0,1,False
6305,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,35.0,3,True
6306,1002.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,31.0,3,True
6307,1880.0,0.0,15.0,0.0,0.0,0,0,0,1,0,0,1,14.0,3,False
6308,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1.0,4,True
6309,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,4.0,4,True
6310,77.0,71.0,1147.0,0.0,0.0,0,0,0,1,1,0,0,30.0,4,False
6311,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,11.0,4,True
6312,1595.0,0.0,0.0,0.0,13.0,0,0,0,0,0,1,0,45.0,1,False
6313,0.0,841.0,0.0,1733.0,11.0,0,0,1,0,0,1,0,29.0,5,False
6314,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,32.0,5,True
6315,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,15.0,5,True
6316,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,25.0,5,True
6317,0.0,4.0,0.0,1525.0,475.0,0,0,1,0,0,1,0,25.0,5,False
6318,707.0,24.0,0.0,0.0,170.0,0,1,0,0,0,1,0,60.0,2,False
6319,61.0,0.0,0.0,0.0,1495.0,0,0,0,0,1,0,0,24.0,2,False
6320,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,35.0,1,True
6321,0.0,361.0,512.0,34.0,0.0,0,0,0,0,0,1,0,36.0,1,True
6322,0.0,833.0,381.0,0.0,12.0,0,0,0,0,0,0,1,22.0,1,True
6323,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,32.0,1,True
6324,0.0,218.0,0.0,8522.0,0.0,0,0,1,0,0,1,0,57.0,3,False
6325,0.0,0.0,335.0,143.0,764.0,0,0,1,0,0,1,0,30.0,3,True
6326,0.0,370.0,0.0,2395.0,1638.0,0,0,1,0,0,1,0,46.0,3,False
6327,62.0,202.0,542.0,0.0,0.0,0,0,0,0,0,1,0,28.0,1,True
6328,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,26.0,1,True
6329,0.0,0.0,719.0,274.0,0.0,0,0,0,0,0,1,0,55.0,1,False
6330,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,66.0,1,True
6331,0.0,1.0,34.0,0.0,774.0,0,0,0,0,0,1,0,20.0,1,False
6332,239.0,321.0,0.0,0.0,124.0,0,0,0,0,1,0,0,31.0,1,False
6333,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,13.0,1,False
6334,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,50.0,1,True
6335,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,21.0,2,True
6336,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,25.0,2,True
6337,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,46.0,1,True
6338,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0.0,6,True
6339,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,2.0,6,True
6340,994.0,526.0,0.0,7.0,1279.0,0,0,1,0,0,1,0,36.0,6,False
6341,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,19.0,6,True
6342,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,35.0,6,True
6343,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,41.0,6,True
6344,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,22.0,1,True
6345,0.0,280.0,714.0,0.0,0.0,1,0,0,1,0,1,0,25.0,1,False
6346,700.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,24.0,1,False
6347,18.0,238.0,0.0,528.0,0.0,0,0,0,0,0,1,0,37.0,3,False
6348,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,5.0,3,False
6349,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0.0,3,True
6350,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,41.0,1,True
6351,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,44.0,1,True
6352,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,23.0,1,True
6353,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,28.0,3,True
6354,0.0,33.0,9.0,1847.0,2035.0,0,0,1,0,0,0,1,27.0,3,False
6355,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,40.0,3,True
6356,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,27.0,2,True
6357,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,17.0,2,True
6358,0.0,390.0,60.0,5015.0,211.0,0,0,1,0,0,1,0,32.0,1,False
6359,68.0,74.0,713.0,37.0,15.0,0,0,0,0,0,1,0,29.0,1,True
6360,0.0,316.0,0.0,0.0,338.0,0,0,0,0,0,1,0,29.0,1,True
6361,0.0,371.0,0.0,1701.0,21.0,0,0,1,0,0,1,1,41.0,3,False
6362,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,48.0,3,True
6363,2664.0,15.0,0.0,109.0,2.0,0,0,1,0,0,1,1,27.0,3,False
6364,0.0,6.0,791.0,49.0,0.0,0,0,0,0,0,1,1,14.0,1,True
6365,3135.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,32.0,1,False
6366,0.0,2699.0,0.0,671.0,8.0,0,0,1,0,0,0,1,47.0,4,True
6367,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,14.0,4,True
6368,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,37.0,4,True
6369,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,33.0,4,True
6370,1373.0,0.0,23.0,920.0,6.0,0,0,0,1,0,1,1,33.0,1,True
6371,0.0,714.0,174.0,0.0,0.0,0,0,0,0,0,1,1,44.0,1,True
6372,0.0,1190.0,4.0,455.0,71.0,0,0,0,0,0,1,1,37.0,2,True
6373,103.0,0.0,181.0,1611.0,22.0,0,1,0,0,1,0,1,18.0,2,False
6374,1288.0,2.0,0.0,0.0,1.0,0,0,0,0,0,1,1,33.0,1,True
6375,1244.0,0.0,1119.0,0.0,3.0,0,0,0,1,0,1,0,21.0,5,False
6376,1717.0,16.0,39.0,0.0,48.0,0,0,0,1,0,1,0,38.0,5,False
6377,1337.0,0.0,2614.0,0.0,0.0,0,0,0,1,0,0,0,16.0,5,False
6378,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,58.0,5,False
6379,1203.0,756.0,140.0,0.0,0.0,0,0,0,1,0,1,0,41.0,5,False
6380,545.0,0.0,501.0,0.0,0.0,0,0,0,0,1,0,0,28.0,1,False
6381,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,28.0,1,True
6382,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,31.0,1,True
6383,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,27.0,4,True
6384,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,7.0,4,True
6385,1610.0,29.0,6.0,0.0,0.0,0,0,0,1,0,1,1,25.0,4,False
6386,470.0,0.0,0.0,45.0,539.0,0,0,0,1,0,1,1,34.0,4,False
6387,0.0,13.0,813.0,0.0,0.0,0,0,0,0,0,1,0,21.0,1,True
6388,0.0,95.0,424.0,1.0,364.0,0,0,0,0,0,1,0,29.0,1,False
6389,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,23.0,2,True
6390,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,31.0,2,False
6391,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,50.0,2,True
6392,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,25.0,2,False
6393,0.0,4209.0,0.0,2.0,896.0,1,0,1,0,0,1,1,25.0,1,True
6394,0.0,0.0,12.0,726.0,19.0,0,0,0,0,0,1,0,23.0,3,False
6395,0.0,0.0,743.0,4.0,6.0,0,0,0,0,1,0,0,46.0,3,True
6396,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,3,True
6397,1964.0,0.0,635.0,0.0,0.0,0,0,0,1,0,1,1,53.0,1,False
6398,76.0,600.0,0.0,0.0,25.0,0,0,0,0,0,0,0,25.0,1,False
6399,51.0,0.0,1373.0,0.0,5.0,0,0,0,1,1,0,0,30.0,1,True
6400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,18.0,2,True
6401,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,20.0,2,False
6402,0.0,704.0,0.0,0.0,0.0,0,0,0,0,0,0,1,54.0,1,False
6403,0.0,97.0,725.0,26.0,104.0,0,0,0,0,0,1,0,20.0,1,True
6404,2937.0,60.0,696.0,0.0,0.0,0,0,0,1,0,1,1,32.0,2,False
6405,76.0,0.0,2398.0,102.0,23.0,0,0,0,1,0,1,1,31.0,2,True
6406,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,55.0,1,True
6407,399.0,0.0,3.0,0.0,137.0,0,0,0,0,1,0,0,16.0,3,False
6408,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0.0,3,True
6409,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,3.0,3,True
6410,47.0,0.0,0.0,0.0,3047.0,0,0,0,0,0,1,0,33.0,1,False
6411,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,45.0,3,True
6412,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,6.0,3,False
6413,0.0,0.0,704.0,0.0,0.0,0,0,0,0,0,1,0,33.0,3,False
6414,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,14.0,1,True
6415,1.0,0.0,0.0,691.0,0.0,0,0,0,0,0,0,0,24.0,1,False
6416,0.0,758.0,0.0,0.0,1417.0,0,0,0,0,0,1,1,47.0,1,False
6417,0.0,7920.0,270.0,1.0,322.0,0,0,1,0,0,1,1,37.0,4,True
6418,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,14.0,4,True
6419,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,44.0,4,True
6420,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,11.0,4,True
6421,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,15.0,2,True
6422,2167.0,30.0,1472.0,0.0,0.0,0,0,1,0,0,1,1,39.0,2,True
6423,0.0,0.0,533.0,72.0,0.0,0,0,0,0,1,0,1,15.0,1,False
6424,0.0,0.0,0.0,8.0,698.0,0,0,0,0,0,0,1,60.0,2,False
6425,0.0,366.0,0.0,0.0,401.0,0,0,0,0,0,1,1,49.0,2,True
6426,8.0,173.0,0.0,1052.0,0.0,0,0,0,0,1,0,0,23.0,1,False
6427,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,9.0,7,True
6428,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0.0,7,False
6429,108.0,4.0,1898.0,13.0,0.0,0,0,0,0,0,1,0,17.0,7,False
6430,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,42.0,7,True
6431,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,16.0,7,True
6432,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,7,True
6433,113.0,38.0,0.0,0.0,630.0,0,0,0,0,0,1,0,26.0,7,False
6434,2.0,736.0,0.0,71.0,0.0,0,0,0,0,0,1,0,56.0,1,False
6435,866.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,26.0,1,True
6436,145.0,0.0,2383.0,30.0,40.0,0,0,0,1,0,1,0,41.0,1,True
6437,20.0,0.0,1000.0,36.0,0.0,0,0,0,1,0,1,1,27.0,1,True
6438,470.0,0.0,0.0,182.0,52.0,0,0,0,0,0,1,0,31.0,1,False
6439,3.0,0.0,61.0,0.0,742.0,0,0,0,0,0,1,0,40.0,1,True
6440,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,40.0,1,True
6441,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,15.0,1,True
6442,0.0,7293.0,136.0,97.0,440.0,1,0,1,0,0,1,1,50.0,1,True
6443,1751.0,516.0,0.0,12.0,672.0,0,0,1,0,0,0,0,42.0,1,False
6444,52.0,996.0,0.0,700.0,1.0,0,0,1,0,0,1,1,50.0,1,False
6445,14.0,583.0,310.0,0.0,0.0,0,0,0,0,0,1,1,39.0,1,True
6446,0.0,0.0,192.0,38.0,599.0,0,0,0,0,0,1,0,27.0,1,False
6447,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,20.0,5,True
6448,768.0,11.0,2010.0,0.0,0.0,0,0,0,1,0,1,1,30.0,5,True
6449,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,16.0,5,True
6450,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,36.0,5,True
6451,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,68.0,5,True
6452,38.0,19.0,348.0,217.0,115.0,0,0,0,0,0,0,0,22.0,1,False
6453,1339.0,6.0,7810.0,0.0,0.0,0,0,0,1,0,0,1,36.0,1,True
6454,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,3.0,6,False
6455,944.0,0.0,0.0,0.0,75.0,0,0,0,0,0,1,0,28.0,6,False
6456,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,32.0,6,True
6457,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,10.0,6,True
6458,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,6,False
6459,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,9.0,6,True
6460,21.0,54.0,5.0,178.0,431.0,0,0,0,0,0,1,1,37.0,1,False
6461,32.0,2667.0,0.0,0.0,9.0,0,0,0,0,0,1,0,31.0,1,True
6462,0.0,0.0,0.0,1490.0,0.0,0,0,0,0,0,1,0,31.0,1,False
6463,142.0,1208.0,0.0,0.0,204.0,0,0,0,0,0,1,0,43.0,1,False
6464,0.0,532.0,29.0,0.0,163.0,0,0,0,0,0,1,1,15.0,1,False
6465,0.0,0.0,0.0,444.0,0.0,0,0,0,0,0,1,1,58.0,1,True
6466,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,30.0,2,True
6467,3481.0,0.0,1236.0,2.0,256.0,0,0,0,1,0,1,1,24.0,2,False
6468,0.0,69.0,92.0,1600.0,15.0,0,0,0,0,0,1,1,49.0,1,False
6469,181.0,1.0,840.0,2618.0,1949.0,0,0,1,0,0,0,1,73.0,4,False
6470,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,14.0,4,True
6471,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,50.0,4,True
6472,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,12.0,4,True
6473,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,2.0,3,True
6474,355.0,449.0,8.0,0.0,0.0,0,0,0,0,0,1,0,49.0,3,False
6475,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,32.0,3,False
6476,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0.0,1,False
6477,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,33.0,1,True
6478,7.0,0.0,0.0,716.0,800.0,0,0,0,0,0,1,1,23.0,1,True
6479,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,23.0,1,True
6480,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,43.0,1,True
6481,1912.0,0.0,0.0,2.0,0.0,0,0,0,0,0,1,1,36.0,1,False
6482,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,26.0,1,True
6483,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,29.0,1,True
6484,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,21.0,2,True
6485,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,30.0,2,True
6486,71.0,0.0,1376.0,0.0,890.0,0,0,0,1,0,0,1,23.0,1,False
6487,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,13.0,1,True
6488,735.0,138.0,0.0,0.0,0.0,0,0,0,0,0,1,0,22.0,3,False
6489,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,25.0,3,False
6490,2.0,46.0,800.0,0.0,773.0,0,0,0,0,0,1,0,52.0,3,False
6491,0.0,752.0,18.0,0.0,18.0,0,0,0,0,0,1,1,22.0,1,True
6492,0.0,1604.0,4058.0,4094.0,124.0,0,0,1,0,0,0,0,31.0,1,False
6493,3211.0,4.0,243.0,0.0,0.0,0,0,0,1,0,1,0,23.0,1,False
6494,22.0,0.0,1179.0,0.0,33.0,0,0,0,0,1,0,1,35.0,1,False
6495,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,26.0,4,True
6496,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,14.0,4,True
6497,0.0,60.0,0.0,310.0,4674.0,0,0,1,0,0,0,0,39.0,4,False
6498,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,8.0,4,True
6499,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,29.0,1,True
6500,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,15.0,1,True
6501,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,48.0,2,True
6502,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,9.0,2,False
6503,0.0,10.0,909.0,0.0,17.0,0,0,0,0,0,1,1,25.0,1,False
6504,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,13.0,2,True
6505,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,25.0,2,True
6506,69.0,2878.0,0.0,4232.0,3798.0,0,0,1,0,0,1,1,27.0,2,False
6507,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,32.0,2,True
6508,0.0,17958.0,99.0,14.0,57.0,0,0,1,0,0,0,1,20.0,2,True
6509,6103.0,7570.0,860.0,13117.0,192.0,0,0,1,0,0,0,1,40.0,2,False
6510,0.0,18.0,73.0,2134.0,25.0,0,0,0,0,0,1,0,18.0,1,False
6511,0.0,0.0,901.0,3.0,0.0,0,0,0,0,0,1,0,21.0,1,False
6512,190.0,1.0,616.0,0.0,0.0,0,0,0,0,0,1,1,38.0,1,True
6513,362.0,1049.0,46.0,104.0,829.0,0,0,1,0,0,0,0,62.0,1,True
6514,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,23.0,1,True
6515,2191.0,0.0,172.0,1.0,0.0,1,0,0,1,0,1,1,48.0,2,False
6516,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,27.0,2,False
6517,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,32.0,2,True
6518,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,53.0,2,False
6519,0.0,0.0,1.0,0.0,398.0,0,0,0,0,0,1,1,26.0,1,True
6520,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,46.0,1,True
6521,0.0,326.0,31.0,5.0,545.0,0,0,0,0,0,1,1,32.0,1,False
6522,862.0,0.0,0.0,0.0,59.0,0,0,0,0,0,1,1,40.0,1,False
6523,725.0,0.0,1660.0,0.0,0.0,0,0,0,1,0,1,0,27.0,1,True
6524,0.0,669.0,0.0,1.0,2.0,0,1,0,0,0,1,1,28.0,1,True
6525,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,29.0,1,True
6526,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,37.0,3,True
6527,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0.0,3,True
6528,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,12.0,3,True
6529,0.0,4612.0,0.0,2585.0,1919.0,0,0,1,0,0,1,0,25.0,1,False
6530,473.0,0.0,575.0,0.0,0.0,0,0,0,1,0,1,1,0.0,3,False
6531,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,3.0,3,True
6532,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,9.0,3,True
6533,146.0,3786.0,490.0,0.0,18.0,0,0,1,0,0,0,1,27.0,1,True
6534,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,59.0,2,True
6535,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,24.0,2,False
6536,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,16.0,1,True
6537,501.0,974.0,1164.0,0.0,0.0,0,0,0,1,0,1,1,16.0,1,False
6538,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,46.0,1,True
6539,0.0,1428.0,0.0,1483.0,0.0,0,0,0,0,1,0,0,25.0,1,False
6540,130.0,741.0,0.0,0.0,0.0,0,0,0,0,0,1,1,39.0,3,False
6541,0.0,0.0,0.0,938.0,44.0,0,0,0,0,0,1,1,15.0,3,False
6542,43.0,3.0,750.0,0.0,0.0,0,0,0,0,0,0,1,16.0,3,True
6543,1719.0,4389.0,1015.0,0.0,14.0,0,0,0,1,0,1,0,35.0,3,True
6544,528.0,13.0,1583.0,11.0,0.0,0,0,0,1,0,0,0,43.0,3,False
6545,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,7.0,3,True
6546,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,29.0,1,True
6547,0.0,960.0,46.0,854.0,17074.0,0,0,1,0,0,1,1,60.0,1,False
6548,173.0,0.0,18.0,580.0,1.0,0,0,0,0,0,1,1,49.0,1,False
6549,118.0,0.0,1041.0,0.0,0.0,0,0,0,1,0,1,1,50.0,1,True
6550,0.0,120.0,0.0,2814.0,318.0,0,0,1,0,0,1,0,40.0,1,False
6551,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,49.0,2,True
6552,1988.0,0.0,95.0,0.0,0.0,0,0,0,1,0,1,1,18.0,2,False
6553,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,29.0,1,True
6554,995.0,0.0,177.0,0.0,739.0,1,0,0,1,0,1,0,56.0,1,False
6555,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,29.0,1,True
6556,0.0,10.0,0.0,5.0,975.0,0,0,0,0,0,1,1,29.0,1,False
6557,0.0,1914.0,2090.0,100.0,0.0,0,0,1,0,0,1,1,22.0,6,True
6558,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,24.0,6,True
6559,69.0,6101.0,0.0,0.0,214.0,0,0,1,0,0,1,1,23.0,6,True
6560,0.0,14076.0,0.0,928.0,372.0,1,0,1,0,0,1,1,28.0,6,True
6561,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,19.0,6,True
6562,0.0,89.0,0.0,8330.0,1.0,0,0,1,0,0,1,1,32.0,6,False
6563,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,37.0,1,True
6564,0.0,0.0,677.0,1.0,108.0,0,0,0,0,0,1,0,26.0,1,False
6565,1944.0,17.0,657.0,0.0,0.0,0,0,0,0,0,1,0,43.0,1,True
6566,439.0,0.0,0.0,557.0,0.0,0,0,0,0,0,1,1,25.0,2,False
6567,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,11.0,2,False
6568,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,4.0,3,True
6569,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,32.0,3,True
6570,9.0,776.0,4.0,0.0,2.0,0,0,0,0,0,1,0,15.0,3,True
6571,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,17.0,1,True
6572,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,37.0,1,True
6573,559.0,0.0,83.0,112.0,0.0,0,0,0,0,0,1,1,20.0,1,True
6574,160.0,0.0,1232.0,36.0,0.0,0,0,0,1,0,1,0,47.0,2,True
6575,1228.0,0.0,450.0,446.0,0.0,0,0,0,1,0,0,0,16.0,2,False
6576,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,8.0,1,True
6577,245.0,0.0,0.0,661.0,1.0,0,0,0,0,0,1,0,22.0,1,False
6578,9.0,0.0,687.0,0.0,0.0,0,0,0,1,0,1,1,39.0,1,True
6579,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,57.0,1,True
6580,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,29.0,1,True
6581,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,0.0,1,True
6582,28.0,0.0,0.0,672.0,104.0,0,0,0,0,0,1,0,70.0,1,False
6583,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,13.0,2,True
6584,0.0,1757.0,0.0,797.0,567.0,0,0,1,0,0,1,1,49.0,2,True
6585,0.0,12.0,851.0,19.0,103.0,0,0,0,0,0,0,1,25.0,1,False
6586,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,19.0,2,True
6587,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,15.0,2,True
6588,26.0,2898.0,9.0,0.0,40.0,0,0,1,0,0,1,0,37.0,2,True
6589,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0.0,2,True
6590,1998.0,0.0,13.0,87.0,0.0,0,0,0,1,0,1,0,28.0,2,False
6591,969.0,47.0,23.0,134.0,0.0,0,0,0,1,0,1,0,22.0,2,False
6592,135.0,2080.0,7.0,34.0,84.0,0,0,1,0,0,1,1,26.0,1,True
6593,60.0,0.0,0.0,0.0,777.0,0,0,0,0,1,0,1,25.0,1,False
6594,0.0,0.0,0.0,804.0,5.0,0,0,0,0,0,1,1,19.0,1,False
6595,3839.0,57.0,1967.0,4.0,2.0,0,0,0,1,0,1,1,20.0,1,False
6596,0.0,71.0,631.0,0.0,0.0,0,0,0,0,0,0,0,35.0,1,False
6597,951.0,0.0,0.0,80.0,0.0,0,0,0,0,0,1,0,37.0,1,False
6598,0.0,9965.0,0.0,5697.0,676.0,0,0,1,0,0,0,1,37.0,1,False
6599,0.0,114.0,682.0,0.0,7.0,0,0,0,0,0,1,0,13.0,2,False
6600,0.0,0.0,0.0,0.0,1318.0,0,0,0,0,1,0,0,20.0,2,False
6601,3358.0,1.0,12.0,0.0,0.0,0,0,0,1,0,1,1,65.0,2,False
6602,456.0,230.0,363.0,0.0,0.0,0,0,0,1,0,1,1,29.0,2,False
