,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Group_enc,GroupSize
7612,0.0,0.0,0.0,0.0,0.0,0.0,0,8130,0.39757504200535854,3
7613,22.0,0.0,0.0,0.0,0.0,0.0,1,8131,0.503666427030913,1
7614,27.0,831.0,0.0,0.0,867.0,20.0,0,8133,0.5035950532067874,1
7615,22.0,0.0,0.0,0.0,0.0,0.0,1,8135,0.503666427030913,1
7616,26.0,0.0,0.0,0.0,0.0,0.0,1,8136,0.4444115532625703,2
7617,60.0,0.0,5998.0,0.0,4794.0,8.0,0,8136,0.5619956351824595,2
7618,18.0,0.0,297.0,0.0,588.0,23.0,0,8137,0.5035950532067874,1
7619,20.0,0.0,0.0,0.0,0.0,0.0,0,8138,0.5035950532067874,1
7620,25.0,11.0,780.0,0.0,0.0,0.0,1,8139,0.503666427030913,1
7621,24.0,0.0,0.0,0.0,0.0,0.0,1,8140,0.503666427030913,1
7622,38.0,0.0,0.0,0.0,0.0,0.0,1,8141,0.5035950532067874,1
7623,18.0,0.0,17.0,5.0,0.0,712.0,1,8143,0.5035950532067874,1
7624,45.0,0.0,0.0,0.0,0.0,0.0,1,8144,0.5028381999000954,4
7625,13.0,0.0,3680.0,0.0,1529.0,3854.0,0,8144,0.6454760193077951,4
7626,28.0,0.0,3317.0,77.0,0.0,130.0,1,8144,0.5502379240696997,4
7627,5.0,0.0,0.0,0.0,0.0,0.0,1,8144,0.5028381999000954,4
7628,20.0,0.0,142.0,0.0,3528.0,92.0,0,8147,0.4444115532625703,4
7629,2.0,0.0,0.0,0.0,0.0,0.0,1,8147,0.4444115532625703,4
7630,42.0,18.0,5.0,470.0,356.0,57.0,0,8147,0.550186942766753,4
7631,0.0,0.0,0.0,0.0,0.0,0.0,1,8147,0.4444115532625703,4
7632,18.0,0.0,508.0,0.0,44.0,257.0,0,8148,0.503666427030913,1
7633,26.0,0.0,0.0,0.0,0.0,0.0,0,8149,0.5035950532067874,1
7634,3.0,0.0,0.0,0.0,0.0,0.0,1,8150,0.5028381999000954,3
7635,49.0,0.0,0.0,0.0,0.0,0.0,1,8150,0.502894547655984,3
7636,19.0,691.0,0.0,10.0,561.0,25.0,0,8150,0.6081577055507208,3
7637,19.0,0.0,0.0,0.0,0.0,0.0,0,8152,0.503666427030913,1
7638,15.0,0.0,0.0,0.0,0.0,0.0,0,8153,0.5035950532067874,1
7639,53.0,90.0,29.0,102.0,244.0,56.0,0,8156,0.5035950532067874,1
7640,0.0,0.0,0.0,0.0,0.0,0.0,1,8157,0.5421998562185478,6
7641,39.0,1663.0,0.0,262.0,229.0,0.0,0,8157,0.5893476698027694,6
7642,45.0,0.0,0.0,2778.0,1910.0,0.0,0,8157,0.5893011216566005,6
7643,10.0,0.0,0.0,0.0,0.0,0.0,1,8157,0.5893011216566005,6
7644,1.0,0.0,0.0,0.0,0.0,0.0,1,8157,0.5893476698027694,6
7645,9.0,0.0,0.0,0.0,0.0,0.0,1,8157,0.5421570319240725,6
7646,40.0,953.0,0.0,356.0,0.0,0.0,0,8158,0.503666427030913,1
7647,26.0,0.0,0.0,0.0,622.0,8.0,0,8159,0.503666427030913,1
7648,18.0,1157.0,28.0,50.0,0.0,0.0,0,8161,0.5035950532067874,1
7649,47.0,0.0,314.0,0.0,889.0,1090.0,0,8162,0.503666427030913,1
7650,31.0,0.0,918.0,0.0,0.0,900.0,0,8164,0.503666427030913,1
7651,0.0,279.0,11.0,40.0,718.0,0.0,0,8165,0.503666427030913,1
7652,23.0,0.0,0.0,0.0,0.0,0.0,1,8167,0.5035950532067874,1
7653,32.0,7.0,723.0,0.0,6.0,13.0,0,8168,0.46737675165868314,8
7654,32.0,293.0,889.0,1.0,1.0,200.0,0,8168,0.4674136691539205,8
7655,21.0,644.0,0.0,0.0,0.0,2.0,0,8168,0.4621570319240725,8
7656,0.0,4.0,0.0,9.0,20.0,831.0,0,8168,0.4674136691539205,8
7657,22.0,753.0,0.0,0.0,0.0,0.0,0,8168,0.4621570319240725,8
7658,18.0,0.0,858.0,2.0,0.0,0.0,1,8168,0.35384910363340044,8
7659,28.0,0.0,0.0,0.0,0.0,0.0,1,8168,0.4621570319240725,8
7660,38.0,0.0,0.0,0.0,0.0,0.0,1,8168,0.35384910363340044,8
7661,46.0,0.0,0.0,594.0,154.0,0.0,0,8171,0.503666427030913,1
7662,44.0,0.0,3771.0,0.0,521.0,4.0,1,8173,0.503666427030913,1
7663,38.0,0.0,0.0,0.0,0.0,0.0,1,8175,0.5035950532067874,1
7664,28.0,5.0,8252.0,0.0,181.0,3027.0,0,8176,0.5035950532067874,1
7665,31.0,116.0,0.0,298.0,2.0,227.0,0,8177,0.503666427030913,1
7666,18.0,0.0,0.0,0.0,0.0,0.0,1,8178,0.503666427030913,1
7667,18.0,0.0,220.0,4.0,0.0,532.0,0,8182,0.503666427030913,1
7668,4.0,0.0,0.0,0.0,0.0,0.0,1,8186,0.45499982883160456,4
7669,0.0,0.0,0.0,0.0,0.0,0.0,1,8186,0.45499982883160456,4
7670,0.0,0.0,0.0,0.0,0.0,0.0,0,8186,0.550186942766753,4
7671,23.0,0.0,0.0,0.0,0.0,0.0,0,8186,0.550186942766753,4
7672,35.0,0.0,747.0,0.0,0.0,2478.0,0,8189,0.5035950532067874,1
7673,43.0,0.0,0.0,0.0,0.0,0.0,1,8190,0.5035950532067874,1
7674,18.0,0.0,0.0,19.0,751.0,4.0,0,8191,0.5035950532067874,1
7675,18.0,539.0,2.0,3.0,900.0,0.0,0,8192,0.5035950532067874,1
7676,18.0,0.0,0.0,662.0,30.0,0.0,1,8194,0.503666427030913,1
7677,49.0,598.0,0.0,0.0,118.0,0.0,0,8197,0.5035950532067874,1
7678,19.0,0.0,0.0,0.0,0.0,0.0,0,8199,0.5035950532067874,1
7679,22.0,0.0,0.0,0.0,0.0,0.0,1,8200,0.5035950532067874,1
7680,4.0,0.0,0.0,0.0,0.0,0.0,1,8202,0.5893476698027694,6
7681,0.0,0.0,0.0,0.0,0.0,0.0,1,8202,0.6221570319240725,6
7682,0.0,0.0,0.0,0.0,0.0,0.0,1,8202,0.5893476698027694,6
7683,39.0,19.0,3603.0,0.0,421.0,517.0,1,8202,0.6221570319240725,6
7684,36.0,0.0,8151.0,5.0,0.0,8182.0,0,8202,0.7021570319240724,6
7685,53.0,0.0,0.0,0.0,0.0,0.0,1,8202,0.6221998562185478,6
7686,23.0,0.0,395.0,0.0,6.0,0.0,0,8203,0.5620586120860998,2
7687,24.0,0.0,0.0,0.0,0.0,0.0,1,8203,0.4443485763589301,2
7688,25.0,0.0,1003.0,1629.0,73.0,748.0,0,8204,0.503666427030913,2
7689,30.0,209.0,157.0,2566.0,171.0,472.0,0,8204,0.503666427030913,2
7690,20.0,625.0,0.0,2.0,0.0,0.0,0,8205,0.503666427030913,1
7691,40.0,0.0,0.0,0.0,0.0,0.0,1,8207,0.5035950532067874,1
7692,18.0,0.0,0.0,0.0,0.0,0.0,1,8208,0.5035950532067874,1
7693,57.0,6.0,510.0,372.0,0.0,0.0,1,8209,0.503666427030913,1
7694,47.0,1282.0,0.0,5.0,495.0,0.0,0,8210,0.5035950532067874,1
7695,26.0,0.0,0.0,0.0,0.0,0.0,1,8211,0.5035950532067874,1
7696,29.0,487.0,0.0,60.0,12.0,0.0,0,8212,0.5035950532067874,1
7697,32.0,0.0,2.0,1.0,0.0,881.0,0,8213,0.5035950532067874,1
7698,30.0,0.0,0.0,0.0,0.0,0.0,1,8214,0.503666427030913,1
7699,18.0,22.0,0.0,681.0,0.0,1.0,1,8216,0.5035950532067874,1
7700,49.0,0.0,4.0,50.0,0.0,746.0,0,8217,0.503666427030913,1
7701,33.0,0.0,0.0,0.0,0.0,0.0,1,8218,0.5035950532067874,1
7702,18.0,3.0,0.0,3.0,1773.0,0.0,0,8219,0.503666427030913,1
7703,29.0,0.0,5157.0,1.0,136.0,32.0,1,8220,0.5035950532067874,1
7704,34.0,0.0,0.0,0.0,0.0,0.0,1,8221,0.503666427030913,1
7705,43.0,1054.0,109.0,576.0,645.0,0.0,0,8222,0.5619956351824595,2
7706,18.0,32.0,1255.0,1.0,0.0,0.0,1,8222,0.4443485763589301,2
7707,31.0,0.0,0.0,0.0,0.0,0.0,0,8224,0.503666427030913,1
7708,15.0,85.0,0.0,1130.0,0.0,248.0,0,8225,0.503666427030913,1
7709,3.0,0.0,0.0,0.0,0.0,0.0,1,8226,0.5619956351824595,3
7710,37.0,0.0,0.0,0.0,0.0,0.0,1,8226,0.5619956351824595,3
7711,1.0,0.0,0.0,0.0,0.0,0.0,1,8226,0.6081013577948322,3
7712,27.0,14.0,1186.0,460.0,12.0,9.0,1,8227,0.503666427030913,1
7713,15.0,0.0,0.0,0.0,0.0,0.0,1,8229,0.5035950532067874,1
7714,33.0,201.0,819.0,0.0,0.0,0.0,1,8231,0.4444115532625703,2
7715,65.0,0.0,0.0,113.0,208.0,587.0,0,8231,0.5620586120860998,2
7716,19.0,5.0,666.0,0.0,123.0,440.0,0,8232,0.503666427030913,1
7717,30.0,0.0,0.0,779.0,0.0,18.0,0,8233,0.4443485763589301,2
7718,37.0,72.0,0.0,18.0,0.0,809.0,0,8233,0.4444115532625703,2
7719,15.0,0.0,21.0,22.0,1149.0,249.0,0,8235,0.503666427030913,1
7720,19.0,511.0,0.0,0.0,267.0,0.0,0,8237,0.503666427030913,1
7721,20.0,749.0,16.0,0.0,0.0,29.0,0,8238,0.4444115532625703,2
7722,19.0,0.0,0.0,0.0,0.0,0.0,0,8238,0.4443485763589301,2
7723,21.0,499.0,0.0,193.0,1.0,1.0,0,8239,0.503666427030913,1
7724,20.0,2.0,2.0,876.0,8.0,0.0,1,8242,0.5035950532067874,1
7725,18.0,0.0,44.0,0.0,795.0,69.0,0,8243,0.5035950532067874,1
7726,27.0,1007.0,0.0,0.0,9.0,0.0,0,8244,0.5035950532067874,1
7727,23.0,0.0,2984.0,23.0,686.0,173.0,1,8247,0.5035950532067874,1
7728,25.0,0.0,0.0,0.0,0.0,0.0,0,8248,0.4443485763589301,2
7729,72.0,309.0,0.0,0.0,0.0,463.0,0,8248,0.4443485763589301,2
7730,35.0,0.0,0.0,0.0,0.0,0.0,1,8251,0.503666427030913,1
7731,29.0,52.0,0.0,612.0,465.0,79.0,0,8252,0.39757504200535854,3
7732,11.0,0.0,0.0,0.0,0.0,0.0,0,8252,0.3976313897612471,3
7733,7.0,0.0,0.0,0.0,0.0,0.0,0,8252,0.39757504200535854,3
7734,0.0,0.0,0.0,0.0,0.0,0.0,1,8254,0.503666427030913,1
7735,28.0,0.0,1.0,12.0,875.0,0.0,0,8255,0.5035950532067874,1
7736,41.0,396.0,0.0,653.0,0.0,0.0,0,8257,0.5035950532067874,1
7737,0.0,0.0,0.0,486.0,324.0,0.0,0,8259,0.503666427030913,1
7738,19.0,84.0,4.0,4.0,629.0,0.0,0,8260,0.6081013577948322,3
7739,8.0,0.0,0.0,0.0,0.0,0.0,1,8260,0.5028381999000954,3
7740,4.0,0.0,0.0,0.0,0.0,0.0,1,8260,0.5028381999000954,3
7741,38.0,0.0,0.0,0.0,0.0,0.0,0,8261,0.503666427030913,1
7742,21.0,32.0,0.0,1008.0,0.0,0.0,1,8264,0.5035950532067874,1
7743,18.0,0.0,0.0,0.0,0.0,0.0,0,8265,0.5035950532067874,1
7744,10.0,0.0,0.0,0.0,0.0,0.0,1,8266,0.5035950532067874,1
7745,29.0,304.0,0.0,48.0,946.0,0.0,0,8267,0.5619956351824595,2
7746,25.0,0.0,0.0,0.0,0.0,0.0,1,8267,0.4444115532625703,2
7747,40.0,0.0,0.0,0.0,0.0,0.0,1,8268,0.4443485763589301,2
7748,19.0,0.0,3.0,0.0,918.0,2346.0,0,8268,0.5619956351824595,2
7749,38.0,86.0,1144.0,783.0,0.0,0.0,1,8270,0.503666427030913,1
7750,19.0,29.0,2633.0,0.0,0.0,124.0,1,8271,0.503666427030913,1
7751,0.0,0.0,0.0,0.0,0.0,0.0,1,8272,0.5620586120860998,3
7752,4.0,0.0,0.0,0.0,0.0,0.0,1,8272,0.5620586120860998,3
7753,29.0,0.0,0.0,0.0,0.0,0.0,1,8272,0.6081013577948322,3
7754,46.0,0.0,0.0,0.0,369.0,515.0,0,8273,0.503666427030913,1
7755,32.0,0.0,0.0,0.0,0.0,0.0,1,8275,0.503666427030913,1
7756,26.0,0.0,0.0,0.0,0.0,0.0,1,8276,0.5619956351824595,2
7757,23.0,0.0,0.0,0.0,0.0,0.0,1,8276,0.5620586120860998,2
7758,32.0,0.0,0.0,0.0,0.0,0.0,1,8277,0.5035950532067874,1
7759,31.0,0.0,4334.0,55.0,56.0,0.0,1,8279,0.5035950532067874,1
7760,34.0,0.0,0.0,880.0,22.0,0.0,1,8280,0.503666427030913,1
7761,45.0,0.0,1.0,233.0,453.0,17.0,0,8281,0.5035950532067874,1
7762,61.0,67.0,0.0,654.0,0.0,86.0,0,8282,0.503666427030913,1
7763,21.0,1242.0,0.0,654.0,0.0,0.0,0,8287,0.5035950532067874,1
7764,0.0,1852.0,0.0,870.0,0.0,7.0,0,8288,0.4444115532625703,2
7765,15.0,1150.0,0.0,175.0,1.0,11.0,0,8288,0.4443485763589301,2
7766,14.0,0.0,0.0,0.0,0.0,0.0,0,8289,0.503666427030913,1
7767,18.0,0.0,0.0,0.0,0.0,0.0,1,8291,0.503666427030913,1
7768,39.0,0.0,0.0,0.0,0.0,0.0,1,8292,0.503666427030913,1
7769,62.0,0.0,0.0,0.0,0.0,0.0,1,8294,0.503666427030913,1
7770,40.0,1309.0,0.0,0.0,0.0,0.0,0,8295,0.5035950532067874,1
7771,21.0,5.0,0.0,0.0,22.0,639.0,0,8297,0.503666427030913,1
7772,12.0,0.0,0.0,0.0,0.0,0.0,1,8298,0.503666427030913,1
7773,27.0,0.0,0.0,0.0,1866.0,676.0,1,8300,0.5035950532067874,1
7774,28.0,1722.0,5063.0,0.0,87.0,920.0,0,8301,0.5035950532067874,1
7775,0.0,0.0,0.0,0.0,0.0,0.0,1,8302,0.4443485763589301,2
7776,17.0,4.0,0.0,867.0,0.0,0.0,0,8302,0.5619956351824595,2
7777,23.0,218.0,0.0,2267.0,497.0,0.0,0,8303,0.5035950532067874,1
7778,6.0,0.0,0.0,0.0,0.0,0.0,1,8306,0.5620586120860998,3
7779,29.0,0.0,0.0,0.0,0.0,0.0,1,8306,0.5028381999000954,3
7780,41.0,836.0,0.0,0.0,0.0,49.0,0,8306,0.5620586120860998,3
7781,27.0,0.0,1337.0,1929.0,0.0,0.0,1,8307,0.5619956351824595,2
7782,34.0,0.0,0.0,0.0,0.0,0.0,1,8307,0.5619956351824595,2
7783,36.0,0.0,0.0,0.0,0.0,0.0,1,8310,0.5035950532067874,1
7784,30.0,467.0,0.0,0.0,0.0,287.0,0,8313,0.5035950532067874,1
7785,30.0,0.0,640.0,0.0,31.0,6201.0,0,8314,0.5035950532067874,2
7786,29.0,0.0,2949.0,0.0,2.0,654.0,1,8314,0.5035950532067874,2
7787,21.0,380.0,177.0,161.0,0.0,85.0,0,8315,0.5035950532067874,1
7788,21.0,532.0,4.0,37.0,1.0,0.0,0,8316,0.503666427030913,1
7789,18.0,2.0,83.0,576.0,37.0,0.0,0,8317,0.5035950532067874,1
7790,11.0,0.0,0.0,0.0,0.0,0.0,1,8318,0.45499982883160456,4
7791,65.0,1399.0,0.0,0.0,0.0,0.0,0,8318,0.5028381999000954,4
7792,25.0,149.0,0.0,194.0,731.0,0.0,0,8318,0.550186942766753,4
7793,0.0,0.0,0.0,0.0,0.0,0.0,1,8318,0.5028381999000954,4
7794,24.0,0.0,0.0,729.0,0.0,75.0,0,8319,0.5035950532067874,1
7795,19.0,0.0,0.0,0.0,0.0,0.0,1,8320,0.503666427030913,1
7796,23.0,0.0,0.0,0.0,0.0,693.0,0,8321,0.503666427030913,1
7797,45.0,0.0,49.0,0.0,4864.0,3902.0,0,8322,0.5619956351824595,2
7798,52.0,0.0,0.0,0.0,0.0,0.0,1,8322,0.4444115532625703,2
7799,55.0,0.0,465.0,277.0,48.0,0.0,1,8323,0.5035950532067874,1
7800,24.0,0.0,0.0,0.0,0.0,0.0,0,8324,0.503666427030913,1
7801,31.0,773.0,0.0,0.0,0.0,1.0,0,8326,0.5035950532067874,1
7802,18.0,0.0,0.0,0.0,0.0,0.0,0,8328,0.5035950532067874,1
7803,22.0,0.0,0.0,0.0,0.0,0.0,0,8329,0.503666427030913,1
7804,39.0,799.0,0.0,0.0,4.0,0.0,0,8330,0.503666427030913,1
7805,19.0,0.0,0.0,0.0,0.0,0.0,1,8332,0.503666427030913,1
7806,33.0,988.0,0.0,0.0,2274.0,3098.0,0,8333,0.5035950532067874,1
7807,14.0,0.0,0.0,0.0,0.0,0.0,1,8334,0.503666427030913,1
7808,30.0,697.0,0.0,602.0,0.0,0.0,0,8335,0.503666427030913,1
7809,30.0,0.0,0.0,0.0,0.0,0.0,1,8336,0.503666427030913,1
7810,21.0,0.0,0.0,0.0,0.0,0.0,1,8338,0.502894547655984,3
7811,45.0,506.0,0.0,2.0,829.0,0.0,0,8338,0.6081013577948322,3
7812,17.0,0.0,0.0,0.0,0.0,0.0,1,8338,0.5028381999000954,3
7813,39.0,0.0,261.0,0.0,1831.0,1797.0,0,8339,0.4443485763589301,2
7814,22.0,0.0,3716.0,0.0,1098.0,2065.0,0,8339,0.4444115532625703,2
7815,37.0,477.0,0.0,167.0,0.0,46.0,0,8341,0.503666427030913,1
7816,48.0,0.0,0.0,0.0,408.0,293.0,1,8342,0.502894547655984,3
7817,33.0,0.0,0.0,0.0,0.0,0.0,1,8342,0.5619956351824595,3
7818,37.0,0.0,2215.0,2.0,1294.0,274.0,0,8342,0.5619956351824595,3
7819,27.0,1403.0,169.0,1081.0,0.0,0.0,0,8343,0.503666427030913,1
7820,29.0,0.0,0.0,0.0,0.0,0.0,1,8344,0.6081013577948322,3
7821,38.0,30.0,434.0,117.0,372.0,0.0,1,8344,0.6081013577948322,3
7822,16.0,0.0,0.0,0.0,0.0,0.0,1,8344,0.6081577055507208,3
7823,18.0,0.0,0.0,1792.0,16.0,248.0,0,8345,0.503666427030913,1
7824,0.0,41.0,23.0,63.0,0.0,647.0,0,8346,0.5035950532067874,1
7825,47.0,0.0,0.0,0.0,0.0,0.0,1,8348,0.5035950532067874,1
7826,15.0,0.0,0.0,0.0,0.0,0.0,1,8354,0.5619956351824595,2
7827,13.0,0.0,0.0,0.0,0.0,0.0,1,8354,0.5620586120860998,2
7828,19.0,0.0,0.0,0.0,0.0,0.0,0,8356,0.5035950532067874,1
7829,17.0,0.0,0.0,0.0,0.0,0.0,1,8360,0.5620586120860998,2
7830,31.0,0.0,0.0,0.0,0.0,0.0,1,8360,0.5619956351824595,2
7831,19.0,49.0,680.0,0.0,0.0,46.0,1,8362,0.5035950532067874,1
7832,25.0,0.0,1673.0,0.0,642.0,612.0,0,8363,0.4443485763589301,2
7833,26.0,0.0,690.0,1.0,1030.0,2273.0,0,8363,0.4443485763589301,2
7834,25.0,0.0,0.0,0.0,0.0,0.0,1,8365,0.503666427030913,1
7835,2.0,0.0,0.0,0.0,0.0,0.0,0,8366,0.4154346263245085,5
7836,7.0,0.0,0.0,0.0,0.0,0.0,0,8366,0.39757504200535854,5
7837,2.0,0.0,0.0,0.0,0.0,0.0,1,8366,0.39757504200535854,5
7838,19.0,0.0,0.0,0.0,0.0,616.0,0,8366,0.39757504200535854,5
7839,1.0,0.0,0.0,0.0,0.0,0.0,0,8366,0.4154346263245085,5
7840,4.0,0.0,0.0,0.0,0.0,0.0,1,8368,0.5619956351824595,2
7841,49.0,336.0,64.0,377.0,0.0,0.0,1,8368,0.5620586120860998,2
7842,61.0,0.0,0.0,0.0,0.0,0.0,1,8369,0.5619956351824595,2
7843,57.0,435.0,22.0,1435.0,4.0,0.0,1,8369,0.5620586120860998,2
7844,52.0,0.0,0.0,638.0,115.0,0.0,1,8371,0.503666427030913,1
7845,22.0,1.0,2.0,243.0,0.0,484.0,0,8373,0.5035950532067874,1
7846,37.0,0.0,0.0,0.0,0.0,0.0,1,8374,0.5035950532067874,1
7847,15.0,64.0,0.0,0.0,0.0,640.0,1,8375,0.503666427030913,1
7848,28.0,0.0,0.0,0.0,0.0,0.0,1,8376,0.5035950532067874,1
7849,40.0,963.0,14.0,320.0,1.0,0.0,0,8377,0.503666427030913,1
7850,13.0,0.0,0.0,505.0,2810.0,9.0,0,8378,0.5035950532067874,1
7851,24.0,462.0,0.0,0.0,0.0,240.0,0,8379,0.5035950532067874,1
7852,25.0,0.0,0.0,0.0,0.0,0.0,1,8380,0.5035950532067874,1
7853,25.0,0.0,0.0,0.0,788.0,3.0,0,8381,0.5035950532067874,1
7854,43.0,0.0,7269.0,0.0,2750.0,2367.0,0,8382,0.5035950532067874,1
7855,46.0,0.0,0.0,0.0,0.0,0.0,0,8383,0.4621570319240725,7
7856,3.0,0.0,0.0,0.0,0.0,0.0,0,8383,0.5421998562185478,7
7857,3.0,0.0,0.0,0.0,0.0,0.0,1,8383,0.4621570319240725,7
7858,3.0,0.0,0.0,0.0,0.0,0.0,1,8383,0.38215703192407247,7
7859,8.0,0.0,0.0,0.0,0.0,0.0,0,8383,0.5020369039060628,7
7860,57.0,0.0,839.0,1.0,0.0,2.0,1,8383,0.38215703192407247,7
7861,11.0,0.0,0.0,0.0,0.0,0.0,0,8383,0.5421998562185478,7
7862,20.0,0.0,0.0,0.0,1535.0,0.0,0,8384,0.503666427030913,1
7863,27.0,0.0,1283.0,0.0,2256.0,0.0,0,8386,0.5035950532067874,1
7864,20.0,781.0,0.0,33.0,0.0,0.0,1,8388,0.5035950532067874,1
7865,14.0,0.0,0.0,0.0,0.0,0.0,1,8390,0.5035950532067874,1
7866,24.0,86.0,669.0,1.0,0.0,0.0,0,8392,0.503666427030913,1
7867,21.0,163.0,146.0,54.0,245.0,95.0,0,8393,0.5035950532067874,1
7868,33.0,9.0,1365.0,0.0,5577.0,1483.0,0,8394,0.503666427030913,1
7869,32.0,0.0,13.0,0.0,2148.0,319.0,0,8395,0.5035950532067874,1
7870,22.0,2.0,104.0,404.0,0.0,0.0,1,8397,0.503666427030913,1
7871,15.0,0.0,0.0,0.0,0.0,0.0,1,8398,0.5035950532067874,2
7872,41.0,0.0,0.0,0.0,0.0,0.0,1,8398,0.5035950532067874,2
7873,31.0,0.0,0.0,0.0,0.0,0.0,1,8401,0.503666427030913,1
7874,35.0,0.0,0.0,0.0,0.0,0.0,1,8403,0.503666427030913,1
7875,48.0,0.0,0.0,0.0,0.0,0.0,1,8404,0.5620586120860998,2
7876,15.0,0.0,0.0,0.0,0.0,0.0,1,8404,0.5620586120860998,2
7877,37.0,0.0,0.0,1025.0,0.0,0.0,1,8405,0.5035950532067874,1
7878,21.0,1214.0,179.0,566.0,0.0,619.0,0,8406,0.503666427030913,1
7879,34.0,44.0,1290.0,51.0,0.0,9.0,0,8407,0.5035950532067874,1
7880,19.0,0.0,0.0,0.0,0.0,0.0,0,8409,0.5035950532067874,1
7881,52.0,289.0,302.0,0.0,112.0,0.0,0,8410,0.503666427030913,1
7882,15.0,0.0,3137.0,0.0,0.0,0.0,1,8411,0.5035950532067874,1
7883,24.0,0.0,171.0,591.0,22.0,0.0,0,8414,0.5035950532067874,1
7884,45.0,0.0,0.0,635.0,2.0,0.0,1,8416,0.5035950532067874,1
7885,13.0,0.0,0.0,0.0,0.0,0.0,1,8418,0.4444115532625703,2
7886,18.0,0.0,0.0,0.0,206.0,2684.0,0,8418,0.5619956351824595,2
7887,19.0,0.0,168.0,481.0,0.0,0.0,1,8419,0.5035950532067874,2
7888,20.0,0.0,0.0,0.0,0.0,0.0,1,8419,0.5035950532067874,2
7889,20.0,4210.0,4.0,0.0,58.0,0.0,0,8420,0.503666427030913,1
7890,27.0,1.0,30.0,739.0,0.0,33.0,1,8421,0.5035950532067874,1
7891,22.0,0.0,0.0,6.0,0.0,733.0,0,8423,0.503666427030913,1
7892,17.0,0.0,0.0,0.0,0.0,0.0,0,8427,0.5035950532067874,1
7893,23.0,0.0,0.0,0.0,0.0,0.0,1,8429,0.5035950532067874,1
7894,29.0,324.0,0.0,546.0,0.0,0.0,0,8430,0.503666427030913,1
7895,24.0,0.0,0.0,0.0,0.0,0.0,1,8431,0.4444115532625703,2
7896,26.0,1.0,4680.0,25.0,564.0,13.0,0,8431,0.5620586120860998,2
7897,36.0,0.0,0.0,0.0,0.0,0.0,0,8432,0.5035950532067874,1
7898,25.0,341.0,608.0,2.0,2.0,16.0,1,8433,0.503666427030913,1
7899,36.0,52.0,0.0,132.0,334.0,176.0,0,8437,0.5035950532067874,1
7900,32.0,725.0,0.0,1641.0,0.0,0.0,0,8438,0.503666427030913,1
7901,16.0,0.0,0.0,0.0,0.0,0.0,1,8441,0.5035950532067874,1
7902,32.0,857.0,158.0,0.0,33.0,0.0,0,8442,0.5035950532067874,1
7903,48.0,0.0,1570.0,1.0,0.0,2.0,0,8444,0.5035950532067874,1
7904,25.0,1.0,0.0,1.0,14.0,1491.0,0,8447,0.5035950532067874,1
7905,46.0,0.0,0.0,0.0,0.0,0.0,1,8448,0.5035950532067874,1
7906,32.0,0.0,2154.0,0.0,9655.0,859.0,0,8449,0.5620586120860998,2
7907,50.0,0.0,3070.0,0.0,44.0,562.0,1,8449,0.4443485763589301,2
7908,31.0,1997.0,0.0,0.0,0.0,0.0,0,8451,0.5619956351824595,2
7909,27.0,0.0,0.0,0.0,0.0,0.0,1,8451,0.4444115532625703,2
7910,52.0,0.0,831.0,1536.0,0.0,7953.0,0,8452,0.5620586120860998,4
7911,34.0,0.0,0.0,0.0,0.0,0.0,1,8452,0.5620586120860998,4
7912,40.0,0.0,0.0,0.0,0.0,0.0,1,8452,0.5620586120860998,4
7913,36.0,0.0,1055.0,18.0,1669.0,49.0,1,8452,0.550186942766753,4
7914,19.0,112.0,0.0,265.0,396.0,0.0,0,8454,0.5035950532067874,1
7915,33.0,0.0,0.0,0.0,0.0,0.0,1,8456,0.503666427030913,1
7916,23.0,29.0,0.0,0.0,332.0,270.0,0,8457,0.5035950532067874,1
7917,57.0,0.0,4301.0,31.0,665.0,6329.0,0,8458,0.7021570319240724,6
7918,24.0,0.0,0.0,0.0,0.0,0.0,1,8458,0.550186942766753,6
7919,19.0,0.0,0.0,0.0,0.0,0.0,1,8458,0.550186942766753,6
7920,54.0,0.0,0.0,0.0,0.0,0.0,1,8458,0.6221998562185478,6
7921,28.0,1004.0,2423.0,0.0,0.0,17.0,1,8458,0.550186942766753,6
7922,26.0,1.0,5610.0,0.0,5.0,119.0,1,8458,0.6221998562185478,6
7923,43.0,0.0,0.0,0.0,0.0,0.0,0,8459,0.5035950532067874,1
7924,39.0,0.0,21.0,63.0,677.0,0.0,0,8460,0.5035950532067874,1
7925,21.0,32.0,640.0,0.0,0.0,0.0,1,8462,0.503666427030913,1
7926,24.0,0.0,0.0,608.0,37.0,0.0,0,8463,0.5035950532067874,1
7927,35.0,0.0,0.0,0.0,0.0,0.0,0,8465,0.5620586120860998,2
7928,61.0,0.0,0.0,0.0,0.0,0.0,1,8465,0.4443485763589301,2
7929,21.0,0.0,5.0,0.0,687.0,10.0,0,8466,0.5035950532067874,1
7930,14.0,0.0,0.0,0.0,0.0,0.0,1,8467,0.503666427030913,1
7931,38.0,1161.0,0.0,19.0,0.0,0.0,0,8468,0.503666427030913,1
7932,23.0,0.0,0.0,0.0,0.0,0.0,1,8469,0.503666427030913,1
7933,31.0,8243.0,280.0,0.0,3220.0,2285.0,0,8470,0.503666427030913,1
7934,66.0,0.0,1828.0,1.0,1873.0,45.0,0,8471,0.503666427030913,1
7935,56.0,0.0,0.0,0.0,0.0,0.0,0,8472,0.503666427030913,1
