,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
6798,28.0,0.0,0.0,0.0,0.0,0.0,True
6799,46.0,438.0,283.0,944.0,0.0,355.0,False
6800,18.0,3.0,688.0,0.0,0.0,23.0,True
6801,14.0,0.0,0.0,0.0,0.0,0.0,True
6802,32.0,0.0,1369.0,29.0,662.0,22.0,False
6803,44.0,0.0,0.0,16.0,72.0,4304.0,False
6804,28.0,0.0,0.0,0.0,0.0,0.0,True
6805,2.0,0.0,0.0,0.0,0.0,0.0,True
6806,28.0,0.0,2896.0,46.0,5248.0,8169.0,False
6807,27.0,0.0,0.0,0.0,0.0,0.0,True
6808,29.0,0.0,0.0,0.0,0.0,0.0,True
6809,14.0,0.0,0.0,0.0,0.0,0.0,True
6810,14.0,0.0,0.0,766.0,0.0,0.0,False
6811,17.0,0.0,0.0,0.0,0.0,0.0,True
6812,35.0,150.0,0.0,96.0,638.0,0.0,True
6813,36.0,0.0,129.0,0.0,177.0,444.0,False
6814,51.0,106.0,1942.0,115.0,0.0,0.0,False
6815,54.0,1.0,0.0,109.0,0.0,1.0,False
6816,37.0,300.0,3434.0,0.0,1.0,171.0,True
6817,37.0,541.0,38.0,713.0,316.0,0.0,False
6818,24.0,1.0,194.0,0.0,0.0,632.0,True
6819,0.0,1030.0,0.0,158.0,0.0,28.0,False
6820,38.0,622.0,1319.0,42.0,1.0,444.0,False
6821,28.0,0.0,0.0,0.0,0.0,0.0,True
6822,0.0,0.0,0.0,0.0,0.0,0.0,True
6823,16.0,23.0,479.0,0.0,0.0,373.0,False
6824,25.0,0.0,0.0,879.0,0.0,0.0,False
6825,22.0,30.0,0.0,690.0,41.0,0.0,True
6826,24.0,0.0,0.0,0.0,0.0,0.0,True
6827,37.0,501.0,0.0,179.0,1.0,0.0,True
6828,21.0,21.0,0.0,874.0,226.0,0.0,True
6829,53.0,0.0,0.0,0.0,0.0,0.0,True
6830,0.0,0.0,0.0,0.0,0.0,0.0,True
6831,2.0,0.0,0.0,0.0,0.0,0.0,False
6832,64.0,0.0,0.0,0.0,0.0,0.0,True
6833,24.0,0.0,2921.0,5.0,795.0,3155.0,False
6834,40.0,0.0,0.0,0.0,0.0,0.0,True
6835,32.0,0.0,163.0,0.0,6953.0,50.0,False
6836,54.0,0.0,316.0,1.0,2038.0,388.0,False
6837,30.0,0.0,0.0,0.0,0.0,0.0,True
6838,37.0,0.0,1379.0,130.0,1488.0,75.0,False
6839,20.0,3191.0,0.0,211.0,21.0,117.0,False
6840,22.0,741.0,0.0,1028.0,0.0,0.0,False
6841,57.0,0.0,1.0,0.0,664.0,19.0,False
6842,34.0,0.0,0.0,0.0,0.0,0.0,True
6843,51.0,0.0,980.0,273.0,2775.0,419.0,False
6844,47.0,0.0,0.0,0.0,0.0,0.0,False
6845,22.0,593.0,34.0,0.0,0.0,0.0,False
6846,36.0,0.0,1606.0,511.0,89.0,2220.0,False
6847,16.0,0.0,0.0,0.0,0.0,0.0,True
6848,60.0,180.0,0.0,414.0,1181.0,0.0,False
6849,39.0,197.0,0.0,2401.0,0.0,0.0,True
6850,18.0,49.0,0.0,2885.0,1.0,0.0,True
6851,30.0,0.0,0.0,0.0,0.0,0.0,True
6852,45.0,1781.0,0.0,17.0,0.0,23.0,False
6853,30.0,0.0,0.0,0.0,0.0,1150.0,False
6854,21.0,1046.0,1.0,0.0,1.0,0.0,False
6855,0.0,0.0,0.0,0.0,0.0,0.0,True
6856,51.0,40.0,716.0,1907.0,0.0,0.0,True
6857,22.0,100.0,0.0,1050.0,0.0,23.0,False
6858,26.0,0.0,896.0,0.0,690.0,1.0,True
6859,10.0,0.0,0.0,0.0,0.0,0.0,False
6860,21.0,42.0,606.0,1.0,38.0,100.0,False
6861,14.0,0.0,0.0,0.0,0.0,0.0,True
6862,0.0,0.0,1.0,12.0,0.0,779.0,False
6863,43.0,473.0,1390.0,0.0,0.0,0.0,True
6864,22.0,28.0,194.0,2.0,0.0,370.0,True
6865,22.0,401.0,0.0,196.0,0.0,126.0,False
6866,23.0,0.0,0.0,0.0,0.0,0.0,True
6867,25.0,0.0,0.0,0.0,0.0,0.0,True
6868,35.0,0.0,0.0,0.0,0.0,0.0,True
6869,30.0,0.0,0.0,0.0,27.0,764.0,False
6870,37.0,0.0,0.0,0.0,0.0,0.0,True
6871,21.0,61.0,201.0,222.0,161.0,60.0,False
6872,36.0,207.0,0.0,450.0,94.0,0.0,True
6873,13.0,305.0,582.0,12.0,19.0,0.0,False
6874,22.0,0.0,642.0,0.0,52.0,0.0,False
6875,36.0,0.0,0.0,0.0,0.0,0.0,True
6876,17.0,0.0,188.0,795.0,0.0,0.0,True
6877,38.0,0.0,0.0,0.0,0.0,0.0,True
6878,34.0,5959.0,0.0,3.0,0.0,0.0,False
6879,20.0,0.0,0.0,0.0,0.0,0.0,True
6880,17.0,0.0,647.0,49.0,74.0,0.0,False
6881,36.0,0.0,0.0,0.0,0.0,0.0,True
6882,52.0,360.0,1314.0,8.0,641.0,66.0,True
6883,32.0,0.0,0.0,0.0,0.0,0.0,True
6884,35.0,0.0,0.0,0.0,0.0,0.0,True
6885,0.0,0.0,0.0,0.0,0.0,0.0,True
6886,36.0,83.0,1186.0,0.0,2160.0,736.0,False
6887,36.0,31.0,3585.0,31.0,1400.0,0.0,False
6888,21.0,0.0,0.0,0.0,1.0,378.0,False
6889,33.0,627.0,0.0,171.0,254.0,130.0,False
6890,40.0,678.0,0.0,229.0,0.0,0.0,False
6891,24.0,185.0,0.0,478.0,29.0,0.0,True
6892,35.0,0.0,0.0,885.0,0.0,0.0,True
6893,29.0,0.0,0.0,0.0,0.0,0.0,True
6894,33.0,728.0,0.0,285.0,0.0,0.0,False
6895,51.0,3.0,33.0,12.0,38.0,896.0,False
6896,10.0,0.0,0.0,0.0,0.0,0.0,True
6897,41.0,0.0,0.0,0.0,0.0,0.0,True
6898,26.0,1.0,0.0,0.0,0.0,718.0,True
6899,39.0,19.0,102.0,0.0,678.0,0.0,False
6900,14.0,738.0,5.0,297.0,0.0,0.0,False
6901,28.0,1059.0,0.0,6.0,117.0,0.0,False
6902,18.0,0.0,949.0,0.0,0.0,0.0,False
6903,41.0,2754.0,398.0,21.0,0.0,0.0,False
6904,33.0,0.0,0.0,0.0,0.0,0.0,True
6905,26.0,814.0,0.0,29.0,16.0,181.0,False
6906,31.0,0.0,0.0,0.0,0.0,0.0,True
6907,63.0,0.0,0.0,424.0,0.0,2027.0,False
6908,30.0,0.0,0.0,547.0,0.0,423.0,False
6909,27.0,15.0,2886.0,0.0,249.0,71.0,True
6910,47.0,2916.0,0.0,14.0,63.0,0.0,False
6911,37.0,1413.0,0.0,584.0,3.0,0.0,True
6912,14.0,399.0,22.0,458.0,506.0,187.0,False
6913,27.0,0.0,63.0,8.0,129.0,2960.0,False
6914,61.0,1711.0,0.0,0.0,0.0,8.0,False
6915,39.0,2.0,0.0,0.0,2.0,787.0,False
6916,22.0,0.0,0.0,787.0,1.0,0.0,False
6917,30.0,2.0,0.0,5.0,1.0,962.0,False
6918,26.0,0.0,0.0,902.0,0.0,0.0,False
6919,25.0,0.0,115.0,0.0,1823.0,4041.0,False
6920,42.0,1318.0,0.0,1386.0,0.0,0.0,False
6921,33.0,0.0,2107.0,0.0,15586.0,473.0,False
6922,60.0,0.0,307.0,0.0,484.0,1967.0,False
6923,16.0,0.0,0.0,0.0,0.0,0.0,True
6924,50.0,0.0,185.0,0.0,1.0,558.0,True
6925,22.0,0.0,0.0,1.0,95.0,605.0,False
6926,15.0,0.0,0.0,9.0,0.0,952.0,False
6927,27.0,0.0,0.0,0.0,0.0,0.0,False
6928,58.0,0.0,435.0,2.0,0.0,239.0,False
6929,48.0,0.0,0.0,0.0,0.0,0.0,True
6930,36.0,0.0,0.0,0.0,0.0,0.0,True
6931,60.0,0.0,3435.0,0.0,5458.0,10.0,False
6932,46.0,0.0,0.0,0.0,0.0,0.0,True
6933,58.0,0.0,1386.0,2.0,128.0,2577.0,True
6934,40.0,0.0,0.0,0.0,0.0,0.0,False
6935,3.0,0.0,0.0,0.0,0.0,0.0,True
6936,23.0,3.0,0.0,2.0,61.0,634.0,False
6937,21.0,0.0,434.0,0.0,75.0,135.0,True
6938,29.0,0.0,0.0,0.0,0.0,0.0,True
6939,23.0,0.0,0.0,0.0,0.0,0.0,True
6940,41.0,0.0,0.0,0.0,0.0,0.0,True
6941,20.0,0.0,802.0,0.0,16.0,0.0,False
6942,24.0,821.0,0.0,0.0,68.0,0.0,False
6943,21.0,2611.0,0.0,103.0,4.0,0.0,False
6944,55.0,1236.0,0.0,52.0,0.0,0.0,False
6945,21.0,0.0,70.0,2.0,0.0,486.0,False
6946,42.0,0.0,0.0,0.0,0.0,0.0,True
6947,40.0,2.0,147.0,0.0,1695.0,1147.0,False
6948,30.0,0.0,0.0,0.0,0.0,0.0,True
6949,26.0,0.0,0.0,0.0,0.0,0.0,True
6950,43.0,0.0,0.0,0.0,0.0,0.0,False
6951,20.0,9.0,0.0,1540.0,0.0,0.0,False
6952,19.0,40.0,0.0,77.0,572.0,0.0,False
6953,40.0,0.0,3508.0,761.0,12.0,32.0,True
6954,17.0,0.0,0.0,0.0,0.0,0.0,True
6955,62.0,240.0,0.0,0.0,586.0,10.0,False
6956,32.0,0.0,0.0,0.0,0.0,0.0,False
6957,37.0,0.0,0.0,0.0,0.0,0.0,False
6958,40.0,0.0,0.0,0.0,7.0,782.0,False
6959,25.0,0.0,653.0,21.0,0.0,0.0,False
6960,17.0,0.0,0.0,0.0,0.0,0.0,True
6961,46.0,0.0,0.0,0.0,0.0,0.0,True
6962,38.0,4.0,5974.0,0.0,3682.0,197.0,False
6963,43.0,0.0,486.0,0.0,0.0,2470.0,False
6964,28.0,6.0,3392.0,3944.0,987.0,0.0,True
6965,31.0,0.0,0.0,0.0,0.0,0.0,True
6966,35.0,0.0,0.0,0.0,0.0,0.0,True
6967,19.0,105.0,271.0,1.0,377.0,17.0,True
6968,24.0,0.0,0.0,217.0,0.0,544.0,False
6969,20.0,0.0,0.0,0.0,0.0,0.0,False
6970,16.0,0.0,1417.0,3.0,27.0,186.0,True
6971,45.0,0.0,0.0,0.0,0.0,0.0,True
6972,19.0,294.0,79.0,536.0,0.0,0.0,False
6973,23.0,0.0,1089.0,311.0,0.0,0.0,True
6974,19.0,0.0,78.0,801.0,0.0,7.0,False
6975,32.0,193.0,0.0,1116.0,0.0,0.0,False
6976,41.0,85.0,804.0,0.0,0.0,0.0,True
6977,30.0,1110.0,0.0,439.0,5.0,0.0,False
6978,41.0,0.0,10049.0,214.0,5287.0,1845.0,False
6979,7.0,0.0,0.0,0.0,0.0,0.0,True
6980,39.0,1.0,875.0,0.0,6.0,0.0,True
6981,47.0,0.0,61.0,805.0,0.0,6.0,True
6982,21.0,550.0,0.0,61.0,4.0,5.0,False
6983,29.0,0.0,0.0,0.0,0.0,0.0,True
6984,19.0,879.0,0.0,0.0,10.0,0.0,False
6985,50.0,0.0,0.0,0.0,0.0,0.0,True
6986,28.0,0.0,132.0,4.0,1915.0,0.0,False
6987,38.0,1126.0,0.0,23.0,34.0,0.0,False
6988,24.0,549.0,3.0,201.0,0.0,0.0,False
6989,31.0,0.0,2954.0,0.0,170.0,756.0,False
6990,38.0,0.0,0.0,0.0,0.0,0.0,True
6991,26.0,0.0,0.0,0.0,0.0,0.0,True
6992,28.0,0.0,0.0,0.0,0.0,0.0,False
6993,45.0,0.0,0.0,0.0,0.0,0.0,True
6994,47.0,0.0,0.0,0.0,0.0,0.0,True
6995,60.0,0.0,0.0,0.0,0.0,0.0,True
6996,42.0,0.0,279.0,30.0,409.0,0.0,True
6997,43.0,20.0,0.0,726.0,0.0,0.0,False
6998,17.0,0.0,0.0,0.0,0.0,0.0,False
6999,17.0,0.0,0.0,0.0,0.0,0.0,False
7000,20.0,0.0,0.0,0.0,0.0,0.0,False
7001,18.0,960.0,672.0,0.0,0.0,168.0,False
7002,24.0,0.0,0.0,299.0,814.0,0.0,False
7003,25.0,244.0,0.0,40.0,294.0,124.0,False
7004,20.0,120.0,321.0,0.0,932.0,175.0,False
7005,23.0,509.0,0.0,193.0,0.0,2.0,False
7006,48.0,0.0,0.0,0.0,0.0,0.0,True
7007,26.0,286.0,3387.0,575.0,213.0,548.0,True
7008,36.0,0.0,0.0,0.0,0.0,0.0,True
7009,27.0,0.0,0.0,0.0,0.0,0.0,True
7010,41.0,0.0,1616.0,0.0,758.0,400.0,True
7011,21.0,0.0,0.0,0.0,0.0,0.0,True
7012,71.0,1243.0,0.0,5.0,16.0,34.0,False
7013,64.0,0.0,0.0,0.0,0.0,0.0,False
7014,33.0,0.0,397.0,0.0,1249.0,845.0,False
7015,24.0,786.0,0.0,0.0,309.0,0.0,True
7016,35.0,0.0,0.0,0.0,0.0,0.0,True
7017,13.0,0.0,0.0,0.0,0.0,0.0,True
7018,11.0,0.0,0.0,0.0,0.0,0.0,True
7019,0.0,0.0,0.0,0.0,0.0,0.0,True
7020,43.0,0.0,0.0,0.0,0.0,0.0,True
7021,36.0,0.0,0.0,0.0,0.0,0.0,True
7022,22.0,27.0,0.0,0.0,663.0,0.0,False
7023,56.0,0.0,5711.0,0.0,0.0,50.0,True
7024,34.0,0.0,0.0,0.0,0.0,0.0,True
7025,46.0,0.0,0.0,1.0,0.0,1778.0,False
7026,43.0,244.0,0.0,358.0,160.0,800.0,True
7027,25.0,0.0,1435.0,0.0,0.0,0.0,True
7028,26.0,36.0,2285.0,0.0,2287.0,159.0,False
7029,14.0,0.0,184.0,16.0,1234.0,0.0,False
7030,63.0,174.0,282.0,321.0,8.0,0.0,True
7031,29.0,558.0,0.0,386.0,355.0,0.0,False
7032,45.0,0.0,0.0,0.0,0.0,0.0,True
7033,15.0,0.0,0.0,0.0,0.0,0.0,True
7034,19.0,193.0,0.0,2956.0,0.0,0.0,True
7035,53.0,2.0,794.0,425.0,0.0,397.0,False
7036,45.0,2.0,36.0,1110.0,9.0,0.0,False
7037,41.0,0.0,2383.0,0.0,2.0,97.0,True
7038,68.0,523.0,0.0,859.0,201.0,782.0,False
7039,5.0,0.0,0.0,0.0,0.0,0.0,True
7040,27.0,30.0,0.0,910.0,0.0,0.0,True
7041,20.0,30.0,132.0,1121.0,0.0,0.0,True
7042,54.0,1770.0,7.0,228.0,0.0,0.0,False
7043,18.0,0.0,0.0,0.0,484.0,320.0,False
7044,45.0,66.0,5974.0,0.0,0.0,625.0,True
7045,26.0,0.0,0.0,0.0,0.0,0.0,True
7046,37.0,1577.0,11396.0,0.0,1014.0,560.0,True
7047,30.0,0.0,2.0,0.0,690.0,86.0,False
7048,51.0,511.0,0.0,291.0,4212.0,0.0,False
7049,3.0,0.0,0.0,0.0,0.0,0.0,True
7050,3.0,0.0,0.0,0.0,0.0,0.0,True
7051,19.0,2110.0,0.0,0.0,0.0,1.0,False
7052,19.0,0.0,789.0,0.0,0.0,0.0,False
7053,6.0,0.0,0.0,0.0,0.0,0.0,True
7054,4.0,0.0,0.0,0.0,0.0,0.0,True
7055,23.0,3580.0,564.0,103.0,0.0,90.0,False
7056,37.0,1442.0,4.0,0.0,3.0,0.0,False
7057,18.0,1092.0,0.0,208.0,150.0,0.0,False
7058,29.0,5.0,598.0,0.0,0.0,0.0,False
7059,25.0,0.0,779.0,0.0,2.0,6.0,False
7060,52.0,0.0,0.0,47.0,2059.0,0.0,False
7061,24.0,0.0,0.0,0.0,0.0,0.0,False
7062,0.0,0.0,0.0,0.0,0.0,0.0,True
7063,25.0,15.0,3.0,0.0,635.0,0.0,False
7064,26.0,0.0,0.0,0.0,0.0,0.0,True
7065,32.0,2502.0,700.0,1104.0,13902.0,484.0,False
7066,58.0,1366.0,257.0,0.0,0.0,311.0,False
7067,44.0,657.0,0.0,103.0,0.0,394.0,False
7068,41.0,0.0,0.0,0.0,0.0,908.0,False
7069,24.0,0.0,0.0,643.0,167.0,0.0,True
7070,41.0,0.0,0.0,0.0,0.0,0.0,True
7071,23.0,0.0,0.0,0.0,0.0,0.0,True
7072,27.0,390.0,1377.0,0.0,2809.0,4914.0,False
7073,61.0,0.0,0.0,0.0,0.0,0.0,True
7074,18.0,0.0,732.0,2.0,13.0,47.0,True
7075,18.0,0.0,0.0,0.0,0.0,0.0,True
7076,0.0,0.0,0.0,0.0,0.0,0.0,True
7077,15.0,0.0,0.0,0.0,0.0,0.0,True
7078,12.0,0.0,0.0,0.0,0.0,0.0,True
7079,40.0,420.0,0.0,345.0,1.0,0.0,False
7080,19.0,122.0,2.0,0.0,480.0,565.0,True
7081,18.0,0.0,0.0,0.0,0.0,0.0,True
7082,48.0,313.0,2864.0,0.0,0.0,12424.0,False
7083,37.0,18.0,2669.0,0.0,1229.0,0.0,False
7084,35.0,4.0,53.0,0.0,0.0,844.0,False
7085,29.0,0.0,0.0,702.0,0.0,56.0,False
7086,54.0,118.0,0.0,0.0,669.0,0.0,False
7087,0.0,0.0,0.0,0.0,0.0,0.0,False
7088,22.0,0.0,19.0,1468.0,2.0,119.0,True
7089,18.0,0.0,0.0,0.0,0.0,0.0,True
7090,26.0,0.0,652.0,97.0,43.0,0.0,True
7091,19.0,10.0,24.0,0.0,0.0,565.0,False
7092,22.0,0.0,0.0,441.0,0.0,423.0,False
7093,17.0,0.0,0.0,0.0,0.0,0.0,True
7094,18.0,388.0,182.0,0.0,66.0,140.0,False
7095,39.0,0.0,0.0,0.0,0.0,0.0,True
7096,37.0,2.0,7272.0,0.0,50.0,1282.0,True
7097,17.0,0.0,0.0,0.0,0.0,0.0,True
7098,25.0,0.0,772.0,0.0,125.0,5913.0,False
7099,9.0,0.0,0.0,0.0,0.0,0.0,True
7100,15.0,0.0,0.0,0.0,0.0,0.0,False
7101,19.0,380.0,0.0,416.0,0.0,8.0,False
7102,18.0,3591.0,0.0,158.0,0.0,120.0,False
7103,50.0,828.0,0.0,572.0,1367.0,0.0,False
7104,14.0,0.0,0.0,0.0,0.0,0.0,False
7105,19.0,0.0,0.0,0.0,0.0,0.0,False
7106,33.0,0.0,0.0,0.0,0.0,0.0,True
7107,23.0,30.0,2237.0,1.0,49.0,52.0,True
7108,39.0,2.0,530.0,0.0,0.0,1360.0,False
7109,14.0,80.0,130.0,0.0,1323.0,0.0,False
7110,14.0,653.0,0.0,4.0,0.0,0.0,False
7111,45.0,1.0,7.0,56.0,613.0,0.0,True
7112,22.0,0.0,0.0,0.0,0.0,0.0,True
7113,36.0,32.0,355.0,1826.0,9.0,0.0,True
7114,19.0,0.0,0.0,0.0,0.0,0.0,True
7115,59.0,0.0,0.0,0.0,0.0,0.0,True
7116,31.0,0.0,1000.0,0.0,19.0,1776.0,False
7117,31.0,0.0,0.0,0.0,0.0,0.0,True
7118,39.0,8209.0,18.0,432.0,3560.0,54.0,False
7119,28.0,0.0,2674.0,1309.0,18.0,11.0,True
7120,19.0,0.0,0.0,0.0,0.0,0.0,True
7121,29.0,220.0,1130.0,0.0,7.0,951.0,True
7122,0.0,0.0,0.0,0.0,0.0,0.0,True
7123,15.0,0.0,714.0,0.0,0.0,0.0,True
7124,18.0,0.0,0.0,0.0,1586.0,0.0,False
7125,49.0,0.0,0.0,0.0,0.0,0.0,True
7126,36.0,0.0,7.0,661.0,0.0,93.0,True
7127,40.0,0.0,0.0,0.0,0.0,0.0,True
7128,56.0,0.0,0.0,0.0,0.0,0.0,True
7129,67.0,0.0,0.0,0.0,0.0,0.0,True
7130,44.0,0.0,204.0,135.0,225.0,223.0,False
7131,17.0,214.0,552.0,0.0,241.0,0.0,False
7132,27.0,0.0,0.0,0.0,0.0,0.0,True
7133,23.0,463.0,0.0,658.0,0.0,0.0,False
7134,28.0,2484.0,136.0,42.0,0.0,0.0,False
7135,54.0,0.0,0.0,0.0,0.0,0.0,True
7136,26.0,0.0,0.0,0.0,0.0,0.0,True
7137,40.0,0.0,21.0,0.0,1503.0,1392.0,False
7138,39.0,0.0,0.0,0.0,0.0,0.0,True
7139,40.0,0.0,0.0,0.0,0.0,0.0,True
7140,20.0,11.0,725.0,0.0,0.0,0.0,True
7141,18.0,761.0,21.0,27.0,0.0,0.0,True
7142,17.0,3651.0,0.0,2228.0,38.0,0.0,False
7143,35.0,0.0,0.0,0.0,0.0,0.0,True
7144,31.0,0.0,0.0,185.0,584.0,0.0,False
7145,40.0,0.0,0.0,84.0,798.0,0.0,False
7146,50.0,0.0,0.0,0.0,0.0,0.0,True
7147,21.0,0.0,0.0,114.0,2.0,683.0,False
7148,29.0,767.0,16.0,9.0,0.0,0.0,False
7149,63.0,0.0,5036.0,4.0,519.0,0.0,True
7150,19.0,37.0,0.0,1288.0,0.0,0.0,True
7151,36.0,1103.0,3.0,0.0,0.0,659.0,False
7152,48.0,0.0,172.0,115.0,1.0,645.0,False
7153,33.0,81.0,1125.0,481.0,505.0,1261.0,False
7154,28.0,2703.0,0.0,4.0,1.0,0.0,False
7155,39.0,0.0,0.0,0.0,847.0,1.0,False
7156,27.0,0.0,0.0,0.0,0.0,0.0,True
7157,58.0,0.0,0.0,0.0,0.0,0.0,True
7158,44.0,0.0,0.0,0.0,0.0,0.0,True
7159,23.0,0.0,0.0,0.0,0.0,0.0,True
7160,21.0,618.0,33.0,1.0,2.0,0.0,True
7161,53.0,8.0,1489.0,0.0,2723.0,7401.0,False
7162,14.0,0.0,0.0,0.0,0.0,0.0,True
7163,17.0,0.0,0.0,0.0,0.0,0.0,True
7164,25.0,0.0,16016.0,1025.0,189.0,1037.0,True
7165,44.0,3010.0,26.0,0.0,62.0,904.0,False
7166,24.0,145.0,4224.0,0.0,5.0,61.0,True
7167,24.0,0.0,7.0,127.0,639.0,37.0,False
7168,24.0,0.0,0.0,0.0,0.0,0.0,True
7169,0.0,0.0,0.0,0.0,0.0,0.0,True
7170,7.0,0.0,0.0,0.0,0.0,0.0,False
7171,3.0,0.0,0.0,0.0,0.0,0.0,True
7172,18.0,711.0,12.0,0.0,83.0,0.0,True
7173,4.0,0.0,0.0,0.0,0.0,0.0,False
7174,40.0,0.0,0.0,0.0,0.0,0.0,True
7175,16.0,0.0,0.0,0.0,0.0,0.0,False
7176,25.0,0.0,0.0,0.0,0.0,0.0,True
7177,10.0,0.0,0.0,0.0,0.0,0.0,True
7178,40.0,0.0,0.0,0.0,0.0,0.0,True
7179,19.0,0.0,0.0,0.0,0.0,0.0,True
7180,15.0,0.0,0.0,0.0,0.0,0.0,True
7181,24.0,0.0,636.0,136.0,37.0,0.0,False
7182,21.0,0.0,0.0,0.0,0.0,0.0,True
7183,29.0,0.0,7.0,31.0,700.0,0.0,False
7184,37.0,2771.0,0.0,6.0,1.0,10.0,False
7185,49.0,0.0,0.0,0.0,0.0,0.0,False
7186,42.0,1132.0,0.0,0.0,77.0,608.0,False
7187,54.0,0.0,0.0,0.0,0.0,0.0,True
7188,33.0,0.0,0.0,0.0,0.0,0.0,False
7189,27.0,0.0,6.0,0.0,7786.0,0.0,False
7190,53.0,0.0,0.0,0.0,0.0,0.0,False
7191,28.0,0.0,817.0,58.0,0.0,25.0,True
7192,24.0,812.0,5450.0,0.0,1.0,262.0,True
7193,20.0,0.0,0.0,8.0,1.0,1175.0,False
7194,0.0,0.0,0.0,0.0,0.0,0.0,False
7195,24.0,0.0,96.0,0.0,597.0,0.0,False
7196,28.0,0.0,0.0,0.0,0.0,0.0,True
7197,42.0,0.0,0.0,0.0,0.0,0.0,True
7198,32.0,0.0,48.0,0.0,3204.0,112.0,False
7199,36.0,0.0,2979.0,0.0,68.0,347.0,True
7200,40.0,0.0,0.0,0.0,0.0,0.0,True
7201,30.0,574.0,0.0,0.0,25.0,2.0,False
7202,34.0,751.0,0.0,185.0,0.0,77.0,False
7203,37.0,1000.0,0.0,80.0,40.0,0.0,False
7204,41.0,0.0,0.0,0.0,0.0,0.0,True
7205,25.0,0.0,0.0,0.0,0.0,0.0,True
7206,39.0,332.0,0.0,728.0,2.0,86.0,True
7207,0.0,0.0,0.0,0.0,0.0,0.0,True
7208,54.0,1144.0,140.0,2.0,2.0,0.0,False
7209,16.0,0.0,0.0,0.0,0.0,0.0,False
7210,0.0,0.0,0.0,0.0,0.0,0.0,True
7211,13.0,0.0,0.0,0.0,0.0,0.0,True
7212,46.0,5888.0,0.0,13.0,12.0,0.0,False
7213,23.0,40.0,4.0,9.0,318.0,1413.0,False
7214,18.0,110.0,103.0,471.0,11.0,1.0,False
7215,27.0,2647.0,0.0,0.0,42.0,32.0,False
7216,24.0,0.0,0.0,0.0,0.0,0.0,False
7217,27.0,118.0,1769.0,4127.0,118.0,619.0,True
7218,24.0,0.0,82.0,0.0,1624.0,77.0,False
7219,25.0,1.0,4298.0,0.0,0.0,2.0,True
7220,30.0,0.0,0.0,0.0,0.0,0.0,True
7221,19.0,0.0,28.0,62.0,24.0,1686.0,False
7222,18.0,1.0,5.0,305.0,347.0,0.0,False
7223,49.0,0.0,0.0,0.0,0.0,0.0,True
7224,64.0,0.0,0.0,0.0,563.0,344.0,False
7225,26.0,0.0,0.0,0.0,0.0,0.0,True
7226,53.0,0.0,0.0,754.0,46.0,0.0,False
7227,27.0,83.0,0.0,2621.0,5.0,0.0,True
7228,27.0,0.0,0.0,0.0,0.0,0.0,True
7229,25.0,338.0,319.0,32.0,15.0,0.0,False
7230,33.0,0.0,0.0,0.0,436.0,224.0,True
7231,27.0,0.0,9.0,0.0,40.0,7621.0,False
7232,20.0,0.0,0.0,0.0,0.0,0.0,True
7233,39.0,0.0,0.0,0.0,0.0,0.0,True
7234,27.0,1730.0,0.0,379.0,5.0,0.0,False
7235,19.0,0.0,0.0,0.0,0.0,0.0,True
7236,22.0,60.0,48.0,0.0,0.0,500.0,False
7237,3.0,0.0,0.0,0.0,0.0,0.0,False
7238,24.0,9.0,769.0,9.0,0.0,0.0,False
7239,41.0,0.0,0.0,0.0,0.0,0.0,True
7240,18.0,0.0,0.0,0.0,0.0,0.0,True
7241,63.0,0.0,243.0,0.0,777.0,0.0,False
7242,19.0,0.0,4534.0,0.0,617.0,1156.0,False
7243,39.0,0.0,0.0,0.0,0.0,0.0,True
7244,0.0,0.0,0.0,0.0,0.0,0.0,True
7245,41.0,688.0,31.0,1880.0,0.0,0.0,False
7246,44.0,18.0,1451.0,0.0,279.0,64.0,False
7247,39.0,0.0,395.0,0.0,1012.0,1080.0,False
7248,29.0,0.0,0.0,0.0,0.0,0.0,True
7249,37.0,416.0,56.0,1912.0,0.0,0.0,False
7250,41.0,0.0,0.0,0.0,0.0,0.0,True
7251,18.0,0.0,0.0,0.0,746.0,1.0,False
7252,0.0,0.0,0.0,0.0,0.0,0.0,False
7253,55.0,1.0,2670.0,34.0,542.0,1339.0,True
7254,21.0,0.0,0.0,0.0,0.0,0.0,True
7255,28.0,0.0,0.0,0.0,0.0,0.0,True
7256,43.0,0.0,8948.0,0.0,153.0,872.0,True
7257,32.0,0.0,494.0,0.0,0.0,213.0,False
7258,23.0,1.0,0.0,0.0,237.0,553.0,True
7259,5.0,0.0,0.0,0.0,0.0,0.0,True
7260,14.0,325.0,0.0,19.0,506.0,2.0,False
7261,24.0,1405.0,0.0,14.0,2.0,163.0,False
7262,22.0,0.0,0.0,0.0,0.0,0.0,True
7263,14.0,0.0,268.0,239.0,127.0,0.0,True
7264,20.0,98.0,499.0,0.0,142.0,52.0,False
7265,17.0,527.0,124.0,37.0,290.0,30.0,False
7266,20.0,748.0,0.0,0.0,0.0,487.0,False
7267,22.0,0.0,0.0,692.0,18.0,0.0,True
7268,15.0,0.0,0.0,0.0,0.0,0.0,True
7269,67.0,1146.0,16.0,39.0,0.0,518.0,True
7270,28.0,7.0,489.0,0.0,4.0,6027.0,False
7271,57.0,0.0,412.0,0.0,5491.0,234.0,False
7272,21.0,0.0,0.0,0.0,0.0,0.0,True
